title,url,raw_price,location
Prodej bytu 4+kk 80 m²,https://reality.idnes.cz/detail/prodej/byt/praha-4-hrusicka/698f49d506679512550b2542/,10 299 900 Kč,"Hrusická, Praha 4 - Záběhlice"
Prodej bytu 3+kk 78 m²,https://reality.idnes.cz/detail/prodej/byt/praha-17-galandova/6995849976d6ad9120087833/,8 500 000 Kč,"Galandova, Praha 6 - Řepy"
Prodej bytu 2+1 53 m²,https://reality.idnes.cz/detail/prodej/byt/sokolov-sokolovska/69946c9cc8343eebdb08e3da/,1 802 850 Kč,"Sokolovská, Sokolov"
Prodej bytu 2+kk 59 m²,https://reality.idnes.cz/detail/prodej/byt/praha-3-zverinova/69923a73242e15dba20bc664/,11 690 000 Kč,"Zvěřinova, Praha 3 - Strašnice"
Prodej bytu 2+1 128 m²,https://reality.idnes.cz/detail/prodej/byt/krupka-postovni/698af040517fc83c6001e1e8/,3 100 000 Kč,"Poštovní, Krupka, okres Teplice"
Prodej bytu 2+kk 55 m²,https://reality.idnes.cz/detail/prodej/byt/ostrava-ceskoslovenske-armady/696f3676f79e3c184c0a663a/,3 990 000 Kč,"Československé armády, Ostrava - Michálkovice"
Prodej bytu 2+1 60 m²,https://reality.idnes.cz/detail/prodej/byt/karlovy-vary-vychodni/69944a16f506e069de05f445/,3 100 000 Kč,"Východní, Karlovy Vary - Drahovice"
Prodej bytu 3+1 72 m²,https://reality.idnes.cz/detail/prodej/byt/bilina-litomericka/6995823c55a039882e0083d9/,2 590 000 Kč,"Litoměřická, Bílina, okres Teplice"
Prodej bytu 4+kk 106 m²,https://reality.idnes.cz/detail/prodej/byt/svetla-nad-sazavou-lanecka/66f6543a2d2a776364070c7a/,6 118 480 Kč,"Lánecká, Světlá nad Sázavou, okres Havlíčkův Brod"
Prodej bytu 2+kk 72 m²,https://reality.idnes.cz/detail/prodej/byt/chvaletice-v-telcicich/694509c8b8afc7a87909f1c6/,4 414 924 Kč,"V Telčicích, Chvaletice, okres Pardubice"
Prodej bytu 2+1 61 m²,https://reality.idnes.cz/detail/prodej/byt/slapy/698557b5922053f8fb02f048/,4 990 000 Kč,"Slapy, okres Praha-západ"
Prodej bytu 3+1 136 m²,https://reality.idnes.cz/detail/prodej/byt/praha-8-andrstova/693897963bf27ee89b0e859c/,14 990 000 Kč,"Andrštova, Praha 8 - Libeň"
Prodej bytu 3+1 90 m²,https://reality.idnes.cz/detail/prodej/byt/praha-5-na-brezince/682e30c52b42d520e5072223/,17 490 000 Kč,"Na Březince, Praha 5 - Smíchov"
Prodej bytu 2+1 52 m²,https://reality.idnes.cz/detail/prodej/byt/karlovy-vary-zeyerova/692450c13dcf74f3fe0f8125/,3 950 000 Kč,"Zeyerova, Karlovy Vary"
Prodej bytu 3+1 62 m²,https://reality.idnes.cz/detail/prodej/byt/ceska-lipa-svarovska/68c7d6a781da99b65c08971b/,3 150 000 Kč,"Svárovská, Česká Lípa"
Prodej bytu 1+kk 53 m²,https://reality.idnes.cz/detail/prodej/byt/mlada-boleslav/68dfb153d523caa9fc074cd8/,4 990 000 Kč,Mladá Boleslav - Michalovice
Prodej bytu 3+1 88 m²,https://reality.idnes.cz/detail/prodej/byt/slavkov-u-brna-sidliste-nadrazni/68d2f59c7abe26e1330e235f/,6 500 000 Kč,"sídliště Nádražní, Slavkov u Brna, okres Vyškov"
Prodej bytu 2+kk 60 m²,https://reality.idnes.cz/detail/prodej/byt/liberec-svermova/6735f8449b348bfff304066f/,6 198 800 Kč,"Švermova, Liberec - Liberec X-Františkov"
Prodej bytu 1+kk 36 m²,https://reality.idnes.cz/detail/prodej/byt/krystofovy-hamry/692618d938dc063377033e42/,3 490 000 Kč,"Kryštofovy Hamry - Černý Potok, okres Chomutov"
Prodej bytu 3+kk 91 m²,https://reality.idnes.cz/detail/prodej/byt/praha-5-radlicka/62fd4c73d837a5200d14b608/,14 645 000 Kč,"Radlická, Praha 5 - Radlice"
Prodej bytu 2+1 53 m²,https://reality.idnes.cz/detail/prodej/byt/most-m-g-dobnera/692ef19b2cbae8caad0db165/,2 460 500 Kč,"M. G. Dobnera, Most"
Prodej bytu 3+kk 236 m²,https://reality.idnes.cz/detail/prodej/byt/adzman/682d85af6b6a50373b06a3e8/,31 685 500 Kč,"Adžmán, Spojené arabské emiráty"
Prodej bytu 2+kk 149 m²,https://reality.idnes.cz/detail/prodej/byt/adzman/682d857271e78156c70a746a/,18 585 000 Kč,"Adžmán, Spojené arabské emiráty"
Prodej bytu 2+kk 53 m²,https://reality.idnes.cz/detail/prodej/byt/kladno-ke-krizku/68ee8773a9bcc4c5a8025492/,5 922 000 Kč,"Ke křížku, Kladno - Dubí"
Prodej bytu 2+kk 50 m²,https://reality.idnes.cz/detail/prodej/byt/hurghada/68b70946ecfbd961cf054539/,1 282 600 Kč,"Hurghada, Egypt"
Prodej bytu 2+kk 59 m²,https://reality.idnes.cz/detail/prodej/byt/hurghada/68b704d106f8c501f30fa3b6/,1 092 000 Kč,"Hurghada, Egypt"
Prodej bytu 2+kk 43 m²,https://reality.idnes.cz/detail/prodej/byt/praha-8-v-zahradach/6985da5fb91ac3643000b9b8/,7 560 000 Kč,"V zahradách, Praha 8 - Libeň"
Prodej bytu 3+kk 99 m²,https://reality.idnes.cz/detail/prodej/byt/kladno-zadusni/69807d271b94ac343b05b6ec/,6 150 000 Kč,"Zádušní, Kladno"
Prodej bytu 3+kk 63 m²,https://reality.idnes.cz/detail/prodej/byt/sumperk-prievidzska/6960ccf8ff09939abe07a5b3/,4 690 000 Kč,"Prievidzská, Šumperk"
Prodej bytu 2+1 69 m²,https://reality.idnes.cz/detail/prodej/byt/praha-10-secska/692854ff9c614d304d094588/,9 600 000 Kč,"Sečská, Praha 10 - Strašnice"
Prodej bytu 4+kk 113 m²,https://reality.idnes.cz/detail/prodej/byt/ceske-budejovice-zizkova-tr/68ac42b3945061920307c2ba/,Cena na vyžádání,"Žižkova tř., České Budějovice - České Budějovice 6"
Prodej bytu 2+kk 53 m²,https://reality.idnes.cz/detail/prodej/byt/mlada-boleslav-namesti-miru/6995751beb426f3e8d036f27/,4 950 000 Kč,"náměstí Míru, Mladá Boleslav - Mladá Boleslav II"
Prodej bytu 3+1 70 m²,https://reality.idnes.cz/detail/prodej/byt/cista/6995736c8d57fafcd803621f/,3 090 000 Kč,"Čistá, okres Svitavy"
Prodej bytu 3+1 82 m²,https://reality.idnes.cz/detail/prodej/byt/plzen-guldenerova/698b097ec13139964f0ec208/,6 240 000 Kč,"Guldenerova, Plzeň - Východní Předměstí"
Prodej bytu 2+kk 45 m²,https://reality.idnes.cz/detail/prodej/byt/plzen-slovanska/678658ad68bcb77f9b08484c/,4 250 000 Kč,"Slovanská, Plzeň - Východní Předměstí"
Prodej bytu 1+1 31 m²,https://reality.idnes.cz/detail/prodej/byt/kasperske-hory-horni/686ea6ab4ad15a8ee80e62fc/,3 690 000 Kč,"Horní, Kašperské Hory, okres Klatovy"
Prodej bytu 5+kk 165 m²,https://reality.idnes.cz/detail/prodej/byt/vysoke-nad-jizerou/6918a85b25770cd6e20bcd3a/,13 990 000 Kč,"Vysoké nad Jizerou, okres Semily"
Prodej bytu 2+kk 67 m²,https://reality.idnes.cz/detail/prodej/byt/brno-jerlinova/689b1aec4de4f952550e455c/,7 300 000 Kč,"Jerlínová, Brno - Žebětín"
Prodej bytu 3+kk 66 m²,https://reality.idnes.cz/detail/prodej/byt/almyrida/67ebb048fe8813e53a015a0d/,6 062 500 Kč,"Almyrida, Řecko"
Prodej bytu 3+kk 74 m²,https://reality.idnes.cz/detail/prodej/byt/zadar/687a6cea2d3ca2d2c80ce622/,8 614 813 Kč,"Zadar, Chorvatsko"
Prodej bytu atypického 109 m²,https://reality.idnes.cz/detail/prodej/byt/c-helecho-mojon-03191-alicante-spanelsko/69261e7a264242f5e903152c/,10 425 075 Kč,"C. Helecho Mojón, 03191, Alicante, Španělsko, Španělsko"
Prodej bytu 4+kk 105 m²,https://reality.idnes.cz/detail/prodej/byt/c-helecho-mojon-03191-alicante-spanelsko/692620beab343270820ef286/,9 940 075 Kč,"C. Helecho Mojón, 03191, Alicante, Španělsko, Španělsko"
Prodej bytu 3+kk 87 m²,https://reality.idnes.cz/detail/prodej/byt/praha-5-leitzova/696a20b09a3e0127e30ed198/,15 144 000 Kč,"Leitzova, Praha 5 - Košíře"
Prodej bytu 1+kk 31 m²,https://reality.idnes.cz/detail/prodej/byt/praha-5-leitzova/696a1f5cfaa6ed7d2b019146/,6 720 000 Kč,"Leitzova, Praha 5 - Košíře"
Prodej bytu 3+kk 72 m²,https://reality.idnes.cz/detail/prodej/byt/durres/69774f7be0757028de0f3cd0/,3 273 750 Kč,"durres, Albánie"
Prodej bytu 2+kk 49 m²,https://reality.idnes.cz/detail/prodej/byt/durres/6978d2d091ff7bf59d02e9a5/,2 303 750 Kč,"durres, Albánie"
Prodej bytu 3+kk 82 m²,https://reality.idnes.cz/detail/prodej/byt/praha-5-voskovcova/690c2c5c27ca75b0da0b8e65/,12 379 556 Kč,"Voskovcova, Praha 5 - Hlubočepy"
Prodej bytu 2+1 53 m²,https://reality.idnes.cz/detail/prodej/byt/praha-5-voskovcova/690c2c559d66906b92004029/,9 029 000 Kč,"Voskovcova, Praha 5 - Hlubočepy"
Prodej bytu 4+kk 113 m²,https://reality.idnes.cz/detail/prodej/byt/mar-de-cristal/6933abee7b8fa83f6f04e457/,7 250 750 Kč,"Mar de Cristal, Španělsko"
Prodej bytu 3+kk 107 m²,https://reality.idnes.cz/detail/prodej/byt/estepona/6933ad5ee0fb7201a7057297/,7 638 750 Kč,"Estepona, Španělsko"
Prodej bytu 4+kk 90 m²,https://reality.idnes.cz/detail/prodej/byt/nueva-andalucia/6933adcfe3e62a5804090019/,7 760 000 Kč,"Nueva Andalucía, Španělsko"
Prodej bytu 3+kk 75 m²,https://reality.idnes.cz/detail/prodej/byt/benalmadena/6933ace0ae1ee4116d073602/,7 493 250 Kč,"Benalmadena, Španělsko"
Prodej bytu 3+kk 73 m²,https://reality.idnes.cz/detail/prodej/byt/san-pedro-del-pinatar/6933ab6e0d8f9ea6fc020ff4/,6 304 879 Kč,"San Pedro del Pinatar, Španělsko"
Prodej bytu 2+kk 54 m²,https://reality.idnes.cz/detail/prodej/byt/praha-8-zenklova/698c9482df08e23f7a0b8055/,10 500 000 Kč,"Zenklova, Praha 8 - Libeň"
Prodej bytu 2+kk 52 m²,https://reality.idnes.cz/detail/prodej/byt/strasnov/698c9493914f7e68a6042022/,"11 814 046,72 Kč","Strašnov, okres Mladá Boleslav"
Prodej bytu 2+kk 54 m²,https://reality.idnes.cz/detail/prodej/byt/praha-8-zenklova/698c94a47b733a8ee106ae96/,10 000 000 Kč,"Zenklova, Praha 8 - Libeň"
Prodej bytu 3+kk 72 m²,https://reality.idnes.cz/detail/prodej/byt/praha-19-mladoboleslavska/698c94508f7f66b02600451c/,11 685 992 Kč,"Mladoboleslavská, Praha 9 - Vinoř"
Prodej bytu 2+kk 42 m²,https://reality.idnes.cz/detail/prodej/byt/cesky-brod-prokopa-velikeho/68b1b41c36c313a9640f8549/,5 199 000 Kč,"Prokopa Velikého, Český Brod, okres Kolín"
Prodej bytu 3+kk 88 m²,https://reality.idnes.cz/detail/prodej/byt/liberec-svermova/6735f60cda8dcfe1bb046a26/,8 863 200 Kč,"Švermova, Liberec - Liberec X-Františkov"
Prodej bytu 2+kk 38 m²,https://reality.idnes.cz/detail/prodej/byt/brno-charbulova/690888bbcc476cc891069d0d/,5 934 289 Kč,"Charbulova, Brno - Černovice"
Prodej bytu 3+1 68 m²,https://reality.idnes.cz/detail/prodej/byt/chodov-u-porcelanky/6977a8daaa75de2e0300a5dc/,2 650 000 Kč,"U Porcelánky, Chodov, okres Sokolov"
Prodej bytu 2+1 54 m²,https://reality.idnes.cz/detail/prodej/byt/zastavka-stara-osada/68dd37e3e1267790f801730f/,4 790 000 Kč,"Stará osada, Zastávka, okres Brno-venkov"
Prodej bytu 5+kk 181 m²,https://reality.idnes.cz/detail/prodej/byt/salala/65a66a69c7f54c44c20d174e/,17 216 000 Kč,"Salála, Omán"
Prodej bytu 3+kk 97 m²,https://reality.idnes.cz/detail/prodej/byt/kladno-u-engerthu/695cd3ebcf56fa656704ed38/,9 240 000 Kč,"U Engerthu, Kladno"
Prodej bytu 3+kk 195 m²,https://reality.idnes.cz/detail/prodej/byt/beroun-na-machovne/68f0aac10610b98dcb0d0f39/,9 990 552 Kč,"Na Máchovně, Beroun - Beroun-Město"
Prodej bytu 1+kk 32 m²,https://reality.idnes.cz/detail/prodej/byt/praha-22/684072f9b6b5625ff002eb88/,5 490 000 Kč,Praha 10 - Uhříněves
Prodej bytu 2+kk 52 m²,https://reality.idnes.cz/detail/prodej/byt/praha-22-kremenacova/698c2e5c4c39edf9cb035a84/,8 490 000 Kč,"Křemenáčová, Praha 10 - Pitkovice"
Prodej bytu 1+kk 44 m²,https://reality.idnes.cz/detail/prodej/byt/praha-14-peluskova/68dbd15f940de2737a04d21e/,6 950 000 Kč,"Pelušková, Praha 9 - Kyje"
Prodej bytu 1+kk 25 m²,https://reality.idnes.cz/detail/prodej/byt/nesebar/6994b145650645bda608038e/,921 500 Kč,"Nesebar, Bulharsko"
Prodej bytu 1+kk 25 m²,https://reality.idnes.cz/detail/prodej/byt/nesebar/6994b6d0e149f476fd08317f/,1 006 375 Kč,"Nesebar, Bulharsko"
Prodej bytu 3+kk 96 m²,https://reality.idnes.cz/detail/prodej/byt/nesebar/6994c37b0cdccb19120fcaf2/,3 225 250 Kč,"Nesebar, Bulharsko"
Prodej bytu 3+kk 69 m²,https://reality.idnes.cz/detail/prodej/byt/nesebar/6994c387d983ac70a9055967/,3 273 750 Kč,"Nesebar, Bulharsko"
Prodej bytu 2+kk 44 m²,https://reality.idnes.cz/detail/prodej/byt/nesebar/6994c36f24e32a07870444fd/,1 345 875 Kč,"Nesebar, Bulharsko"
Prodej bytu 3+kk 92 m²,https://reality.idnes.cz/detail/prodej/byt/nesebar/6994b6e82e438fb1610c9bea/,2 471 075 Kč,"Nesebar, Bulharsko"
Prodej bytu 1+kk 31 m²,https://reality.idnes.cz/detail/prodej/byt/nesebar/6994b6c54966e2a4e3024b8a/,1 188 250 Kč,"Nesebar, Bulharsko"
Prodej bytu 1+kk 33 m²,https://reality.idnes.cz/detail/prodej/byt/dubai/6994b6db7c37e450d805739b/,4 345 600 Kč,"Dubai, Spojené arabské emiráty"
Prodej bytu 2+kk 57 m²,https://reality.idnes.cz/detail/prodej/byt/nesebar/6994b13ab102f2c4ed056b0a/,2 049 125 Kč,"Nesebar, Bulharsko"
Prodej bytu 2+kk 46 m²,https://reality.idnes.cz/detail/prodej/byt/ivancice/69491e865a48d3db3b081cc6/,4 954 500 Kč,"Ivančice, okres Brno-venkov"
Prodej bytu 5+kk 80 m²,https://reality.idnes.cz/detail/prodej/byt/ivancice/69492c9aa27b0b51b008422a/,8 572 500 Kč,"Ivančice, okres Brno-venkov"
Prodej bytu 2+kk 45 m²,https://reality.idnes.cz/detail/prodej/byt/praha-8-krizikova/699580ee44784bc9d109ee25/,11 990 000 Kč,"Křižíkova, Praha 8 - Karlín"
Prodej bytu 4+kk 125 m²,https://reality.idnes.cz/detail/prodej/byt/praha-21-podzamecka/69787a467f116984bc02baa9/,14 550 000 Kč,"Podzámecká, Praha 9 - Koloděje"
Prodej bytu 3+1 63 m²,https://reality.idnes.cz/detail/prodej/byt/tabor-leskovicka/6995807dde5219f8040f3def/,4 490 000 Kč,"Leskovická, Tábor"
Prodej bytu 2+kk 53 m²,https://reality.idnes.cz/detail/prodej/byt/praha-8-krizikova/69957fcfa76d2fef030b1927/,15 790 000 Kč,"Křižíkova, Praha 8 - Karlín"
Prodej bytu 1+kk 41 m²,https://reality.idnes.cz/detail/prodej/byt/ostrava-stodolni/691653ae8f594b4b070d3594/,5 255 312 Kč,"Stodolní, Ostrava - Moravská Ostrava"
Prodej bytu 5+kk 149 m²,https://reality.idnes.cz/detail/prodej/byt/celakovice-krizikova/642ebbc7ef4a200bf00fce1b/,12 926 232 Kč,"Křižíkova, Čelákovice, okres Praha-východ"
Prodej bytu 3+kk 82 m²,https://reality.idnes.cz/detail/prodej/byt/praha-7-u-papirny/682c9db0a64b3073de0cf4d7/,15 750 000 Kč,"U papírny, Praha 7 - Holešovice"
Prodej bytu 4+kk 128 m²,https://reality.idnes.cz/detail/prodej/byt/praha-2-zahoranskeho/691f2ce3abd41d57bb0ba7b2/,27 000 000 Kč,"Záhořanského, Praha 2 - Nové Město"
Prodej bytu 1+kk 28 m²,https://reality.idnes.cz/detail/prodej/byt/loucna-pod-klinovcem/69243f6b800fadab8e081487/,3 490 000 Kč,"Loučná pod Klínovcem - Loučná, okres Chomutov"
Prodej bytu 2+1 70 m²,https://reality.idnes.cz/detail/prodej/byt/praha-10-minska/6988ea1902ad333371081229/,12 600 000 Kč,"Minská, Praha 10 - Vršovice"
Prodej bytu 2+kk 45 m²,https://reality.idnes.cz/detail/prodej/byt/praha-8-krizikova/69957e8b6920706f2806ffd6/,12 690 000 Kč,"Křižíkova, Praha 8 - Karlín"
Prodej bytu 2+kk 100 m²,https://reality.idnes.cz/detail/prodej/byt/ustek/67be18dc8c08a55ddc0ea08a/,6 800 000 Kč,"Úštěk - Robeč, okres Litoměřice"
Prodej bytu 2+kk 100 m²,https://reality.idnes.cz/detail/prodej/byt/ustek/67be1c258643e63bc50175c6/,6 800 000 Kč,"Úštěk - Robeč, okres Litoměřice"
Prodej bytu 2+1 50 m²,https://reality.idnes.cz/detail/prodej/byt/cvikov-sidliste/68c965154e5b504b4e05f582/,2 600 000 Kč,"Sídliště, Cvikov - Cvikov II, okres Česká Lípa"
Prodej bytu 1+kk 28 m²,https://reality.idnes.cz/detail/prodej/byt/vrchlabi-horska/68a81b6a5a221bc13400aa01/,4 125 000 Kč,"Horská, Vrchlabí - Hořejší Vrchlabí, okres Trutnov"
Prodej bytu 2+1 60 m²,https://reality.idnes.cz/detail/prodej/byt/boskovice-dukelska/69957b77ed5cc4edbf02fa6a/,5 100 000 Kč,"Dukelská, Boskovice, okres Blansko"
Prodej bytu 2+1 69 m²,https://reality.idnes.cz/detail/prodej/byt/brno-nove-sady/69957ae458581d81e709a2b6/,6 900 000 Kč,"Nové sady, Brno - Staré Brno"
Prodej bytu 1+kk 80 m²,https://reality.idnes.cz/detail/prodej/byt/cesky-krumlov-pod-kastany/699579833e4d4078c403bbd7/,4 500 000 Kč,"Pod Kaštany, Český Krumlov - Plešivec"
Prodej bytu 2+1 44 m²,https://reality.idnes.cz/detail/prodej/byt/ostrava-zelazneho/6939d217cb087801820a8784/,2 999 999 Kč,"Želazného, Ostrava - Muglinov"
Prodej bytu 4+1 117 m²,https://reality.idnes.cz/detail/prodej/byt/ostrava-postovni/68f617049bac71ede0069faf/,8 944 000 Kč,"Poštovní, Ostrava - Moravská Ostrava"
Prodej bytu 3+kk 78 m²,https://reality.idnes.cz/detail/prodej/byt/praha-3-seifertova/6989d965ae63fb70ff06cecc/,14 249 900 Kč,"Seifertova, Praha 3 - Žižkov"
Prodej bytu 3+kk 70 m²,https://reality.idnes.cz/detail/prodej/byt/praha-3-u-viktorie/698b28166b98f88c19012291/,15 995 800 Kč,"U Viktorie, Praha 3 - Žižkov"
Prodej bytu 3+kk 70 m²,https://reality.idnes.cz/detail/prodej/byt/praha-3-u-viktorie/698b2b5ef791b264da0a9d82/,16 996 400 Kč,"U Viktorie, Praha 3 - Žižkov"
Prodej bytu 3+1 70 m²,https://reality.idnes.cz/detail/prodej/byt/kyjov-brandlova/699576b5a1aedde9670b00a3/,5 200 000 Kč,"Brandlova, Kyjov, okres Hodonín"
Prodej bytu 3+kk 72 m²,https://reality.idnes.cz/detail/prodej/byt/praha-5-silurska/68105903328b4b01820580b0/,11 819 718 Kč,"Silurská, Praha 5 - Hlubočepy"
Prodej bytu 1+kk 44 m²,https://reality.idnes.cz/detail/prodej/byt/praha-5-silurska/6810584f354b17ccd2010c19/,7 575 352 Kč,"Silurská, Praha 5 - Hlubočepy"
Prodej bytu 2+kk 55 m²,https://reality.idnes.cz/detail/prodej/byt/praha-5-silurska/6809dfb24751b777430b970d/,8 844 031 Kč,"Silurská, Praha 5 - Hlubočepy"
Prodej bytu 4+kk 104 m²,https://reality.idnes.cz/detail/prodej/byt/praha-5-silurska/68d637da95db2070330631f0/,15 669 917 Kč,"Silurská, Praha 5 - Hlubočepy"
Prodej bytu 3+1 76 m²,https://reality.idnes.cz/detail/prodej/byt/budisov-nad-budisovkou-dukelska/6995779691b8baa5a201e1ca/,1 900 000 Kč,"Dukelská, Budišov nad Budišovkou, okres Opava"
Prodej bytu 3+kk 91 m²,https://reality.idnes.cz/detail/prodej/byt/praha-5-jinonicka/68affb4ac502d0c98e0de5ae/,14 900 000 Kč,"Jinonická, Praha 5 - Košíře"
Prodej bytu 1+kk 48 m²,https://reality.idnes.cz/detail/prodej/byt/praha-10-bartoskova/69247ebe4d7170283106739c/,6 999 000 Kč,"Bartoškova, Praha 10 - Vršovice"
Prodej bytu 4+1 110 m²,https://reality.idnes.cz/detail/prodej/byt/ostrava-jubilejni/68b7fd57527d2905bd03971e/,6 200 000 Kč,"Jubilejní, Ostrava - Hrabůvka"
Prodej bytu 4+kk 100 m²,https://reality.idnes.cz/detail/prodej/byt/zakrany/6964b0e6c06d3a95a90587e7/,7 850 000 Kč,"Zakřany, okres Brno-venkov"
Prodej bytu 2+kk 45 m²,https://reality.idnes.cz/detail/prodej/byt/brno-neuzilova/6967763e4af9114e4d04e89d/,6 450 000 Kč,"Neužilova, Brno - Bohunice"
Prodej bytu 1+kk 27 m²,https://reality.idnes.cz/detail/prodej/byt/brno-cihlarska/6978a70f5d2af795f00e228d/,5 199 990 Kč,"Cihlářská, Brno - Veveří"
Prodej bytu 2+kk 48 m²,https://reality.idnes.cz/detail/prodej/byt/praha-10-nad-primaskou/6995756386d5a4fd1d05d60d/,8 380 000 Kč,"Nad Primaskou, Praha 10 - Strašnice"
Prodej bytu 3+kk 118 m²,https://reality.idnes.cz/detail/prodej/byt/praha-6-komornicka/68e3a0545a0a7357a202396b/,30 600 000 Kč,"Komornická, Praha 6 - Dejvice"
Prodej bytu 3+1 67 m²,https://reality.idnes.cz/detail/prodej/byt/brandys-nad-labem-stara-boleslav-kastanova/697606cb955b4792a006f8e7/,5 490 000 Kč,"Kaštanová, Brandýs nad Labem-Stará Boleslav - Brandýs nad Labem, okres Praha-východ"
Prodej bytu 2+kk 44 m²,https://reality.idnes.cz/detail/prodej/byt/martinsicuro/699574d6ede8fb80980ef5eb/,2 376 500 Kč,"Martinsicuro, Provincia di Teramo, Itálie"
Prodej bytu 4+kk 103 m²,https://reality.idnes.cz/detail/prodej/byt/ceske-budejovice-chelcickeho/68f1f6e9b2644b60a706e304/,9 490 000 Kč,"Chelčického, České Budějovice - České Budějovice 6"
Prodej bytu 4+1 116 m²,https://reality.idnes.cz/detail/prodej/byt/praha-7-smeralova/68f1ed640a3c6587d40184ea/,18 500 000 Kč,"Šmeralova, Praha 7 - Bubeneč"
Prodej bytu 2+1 51 m²,https://reality.idnes.cz/detail/prodej/byt/karvina-kosmonautu/6995a4943d4caeef930b10a4/,Cena na vyžádání,"Kosmonautů, Karviná - Ráj"
Prodej bytu 3+1 105 m²,https://reality.idnes.cz/detail/prodej/byt/praha-13-seydlerova/6901d15a5780884afc0dc4ac/,9 499 000 Kč,"Seydlerova, Praha 5 - Stodůlky"
Prodej bytu 3+kk 113 m²,https://reality.idnes.cz/detail/prodej/byt/praha-5-latenska/698438570f66a1f33d0d1d57/,16 890 000 Kč,"Laténská, Praha 5 - Jinonice"
Prodej bytu 3+kk 80 m²,https://reality.idnes.cz/detail/prodej/byt/praha-10-tadzicka/69957343fa1417ffbd0c2320/,9 900 000 Kč,"Tádžická, Praha 10 - Vršovice"
Prodej bytu 2+1 55 m²,https://reality.idnes.cz/detail/prodej/byt/prostejov-sidl-svobody/68ffba635b9219ff5e0517be/,Cena na vyžádání,"sídl. Svobody, Prostějov"
Prodej bytu 3+kk 56 m²,https://reality.idnes.cz/detail/prodej/byt/lipuvka/6938f4a66b437d6ab70dd8d7/,6 760 000 Kč,"Lipůvka, okres Blansko"
Prodej bytu 2+kk 58 m²,https://reality.idnes.cz/detail/prodej/byt/lipuvka/6938f40802458b5289002be9/,5 399 000 Kč,"Lipůvka, okres Blansko"
Prodej bytu 2+1 104 m²,https://reality.idnes.cz/detail/prodej/byt/praha-2-moravska/698c3aaacac9e22ac50070ae/,18 978 222 Kč,"Moravská, Praha 2 - Vinohrady, okres Praha"
Prodej bytu 3+kk 134 m²,https://reality.idnes.cz/detail/prodej/byt/praha-2-moravska/698c3ae1bda60b190d002c26/,24 082 630 Kč,"Moravská, Praha 2 - Vinohrady, okres Praha"
Prodej bytu 2+kk 47 m²,https://reality.idnes.cz/detail/prodej/byt/praha-5-radlicka/66691e704fd1ef6636024937/,8 859 000 Kč,"Radlická, Praha 5 - Radlice"
Prodej bytu 3+1 65 m²,https://reality.idnes.cz/detail/prodej/byt/police-nad-metuji-ostasska/68da4ffae022855ca308eb06/,2 790 000 Kč,"Ostašská, Police nad Metují - Velká Ledhuje, okres Náchod"
Prodej bytu 1+kk 76 m²,https://reality.idnes.cz/detail/prodej/byt/adzman/682d853605f0e45e320f6572/,8 618 000 Kč,"Adžmán, Spojené arabské emiráty"
Prodej bytu 3+kk 197 m²,https://reality.idnes.cz/detail/prodej/byt/adzman/682d84f9bdcf70e7e3047dde/,25 626 015 Kč,"Adžmán, Spojené arabské emiráty"
Prodej bytu 1+kk 37 m²,https://reality.idnes.cz/detail/prodej/byt/hurghada/68b1f315f76903e76e0dfa77/,1 600 000 Kč,"Hurghada, Egypt"
Prodej bytu 1+kk 62 m²,https://reality.idnes.cz/detail/prodej/byt/al-ahia/68aedae5bd264119580473b3/,1 179 312 Kč,"Al Ahia', Egypt"
Prodej bytu 1+1 32 m²,https://reality.idnes.cz/detail/prodej/byt/praha-16-elisky-premyslovny/697b2fe460774199ef00fbee/,4 750 000 Kč,"Elišky Přemyslovny, Praha 5 - Zbraslav"
Prodej bytu 3+1 73 m²,https://reality.idnes.cz/detail/prodej/byt/velke-losiny-sidl-u-papirny/69806a69444bb331650e56f2/,2 890 000 Kč,"sídl. U papírny, Velké Losiny, okres Šumperk"
